issue_id,issue_content
898,canal.kafka输出乱码 CentOS Linux release 7.3.1611 (Core)  3.10.0-514.el7.x86_64 JDK：jdk-8u161-linux-x64.tar.gz zookeeper：zookeeper-3.4.13.tar.gz kafka：kafka_2.11-2.0.0.tgz canal.kafka：canal.kafka-1.1.0.tar.gz MySQL：5.7.22-log 按照https://github.com/alibaba/canal/wiki/Canal-Kafka-QuickStart配置 kafka中全是乱码 请问需要在那里调整  bin/kafka-console-consumer.sh --bootstrap-server 192.168.10.110:9092 --topic example *D mysql-binlog.000012*UTF-80BJP401663 *? mysql-binlog.000012*UTF-80BJPH  mysql-binlog.000012*UTF-80BtestJtP+Xb         _-+_C-+++1Pb? id (0B1Ri++(11)    +e_+ (0B1R                +a_cha_(255)D +y_-+-bi++-g.000012 *UTF-80 8BJP401877 *? +y_-+-bi++-g.000012 *UTF-80 8BJPI > +y_-+-bi++-g.000012 *UTF-80 8Beca_dJ+_c+a___ca_d__e-+e_+_+-gPTXb         _-+_C-+++1Pb  kafka数据投递传输的是数据包哦，收到数据后还要解包成对应的message，可参考client中的kafka实现 我看了kafka-client中的AbstractKafkaTest.java，改了相应的配置参数后，当往mysql中插入新记录后，用命令`bin/kafka-console-consumer.sh --zookeeper 192.168.206.128:2181 --topic canal1 --from-beginning`可以看到投递过来的数据包，是乱码，但运行KafkaClientRunningTest.java没有收到数据包。
897,canal-1.1.0源码中canal-kafka入口启动一直报异常。 2018-08-31 09:05:51.141 [destination = example   address = /192.168.200.42:3306   EventParser] ERROR c.a.o.c.p.inbound.mysql.rds.RdsBinlogEventParserProxy - dump address /192.168.200.42:3306 has an error  retrying. caused by  com.alibaba.otter.canal.parse.exception.CanalParseException: java.net.SocketException: Socket closed Caused by: java.net.SocketException: Socket closed 	at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:116) ~[na:1.8.0_20] 	at java.net.SocketOutputStream.write(SocketOutputStream.java:141) ~[na:1.8.0_20] 	at com.alibaba.otter.canal.parse.driver.mysql.socket.BioSocketChannel.write(BioSocketChannel.java:36) ~[classes/:na] 	at com.alibaba.otter.canal.parse.driver.mysql.utils.PacketManager.writeBody0(PacketManager.java:42) ~[classes/:na] 	at com.alibaba.otter.canal.parse.driver.mysql.utils.PacketManager.writeBody(PacketManager.java:35) ~[classes/:na] 	at com.alibaba.otter.canal.parse.driver.mysql.MysqlQueryExecutor.query(MysqlQueryExecutor.java:55) ~[classes/:na] 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.query(MysqlConnection.java:102) ~[classes/:na] 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.loadBinlogFormat(MysqlConnection.java:433) ~[classes/:na] 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.getBinlogFormat(MysqlConnection.java:582) ~[classes/:na] 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlEventParser.preDump(MysqlEventParser.java:95) ~[classes/:na] 	at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3.run(AbstractEventParser.java:173) ~[classes/:na] 	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_20] 2018-08-31 09:05:51.146 [destination = example   address = /192.168.200.42:3306   EventParser] ERROR com.alibaba.otter.canal.common.alarm.LogAlarmHandler - destination:example[com.alibaba.otter.canal.parse.exception.CanalParseException: java.net.SocketException: Socket closed Caused by: java.net.SocketException: Socket closed 	at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:116) 	at java.net.SocketOutputStream.write(SocketOutputStream.java:141) 	at com.alibaba.otter.canal.parse.driver.mysql.socket.BioSocketChannel.write(BioSocketChannel.java:36) 	at com.alibaba.otter.canal.parse.driver.mysql.utils.PacketManager.writeBody0(PacketManager.java:42) 	at com.alibaba.otter.canal.parse.driver.mysql.utils.PacketManager.writeBody(PacketManager.java:35) 	at com.alibaba.otter.canal.parse.driver.mysql.MysqlQueryExecutor.query(MysqlQueryExecutor.java:55) 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.query(MysqlConnection.java:102) 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.loadBinlogFormat(MysqlConnection.java:433) 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.getBinlogFormat(MysqlConnection.java:582) 	at com.alibaba.otter.canal.parse.inbound.mysql.MysqlEventParser.preDump(MysqlEventParser.java:95) 	at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3.run(AbstractEventParser.java:173) 	at java.lang.Thread.run(Thread.java:745) ] mysql连接没有问题，同样的mysql配置用canal入口启动没有问题 Socket closed Caused by: java.net.SocketException: Socket closed
896,修复execTime快于canal当前时间，delay无data points @wingerx ，从代码来看，没有data points的情况，基本就是mysql host和canal server ntp不同步，mysql时间较快。 现在修改为：在这种情况下，delay为0；wiki里也会着重修改说明一下。 tks
895,canal 到kafka 数据一致性的问题 如果我设置多个partition，canal如何保证数据的一致性，有序性 无论kafka还是rocketmq都只能是单分区全局有序，或单分区有序。 如果表之间要没有强关联，是可以单个表hash到同一个分区保证单表有序的 好像听说canal的项目作者，可能正在实现多个分区，一个表，并保证顺序。不知道是否是真的（理论上，我觉得，如果有张索引表--按时间排序，先读取索引表，再读真正的数据，就可以实现读取放在多个分区上的binglog数据了） #958
894,fix #893 index name contains "on" keyword [![CLA assistant check](https://cla-assistant.io/pull/badge/not_signed)](https://cla-assistant.io/alibaba/canal?pullRequest=894) <br/>Thank you for your submission  we really appreciate it. Like many open source projects  we ask that you sign our [Contributor License Agreement](https://cla-assistant.io/alibaba/canal?pullRequest=894) before we can accept your contribution.<br/><hr/>**张鑫** seems not to be a GitHub user. You need a GitHub account to be able to sign the CLA. If you have already a GitHub account  please [add the email address used for this commit to your account](https://help.github.com/articles/why-are-my-commits-linked-to-the-wrong-user/#commits-are-not-linked-to-any-user).<br/><sub>You have signed the CLA already but the status is still pending? Let us [recheck](https://cla-assistant.io/check/alibaba/canal?pullRequest=894) it.</sub> [![CLA assistant check](https://cla-assistant.io/pull/badge/not_signed)](https://cla-assistant.io/alibaba/canal?pullRequest=894) <br/>Thank you for your submission  we really appreciate it. Like many open source projects  we ask that you sign our [Contributor License Agreement](https://cla-assistant.io/alibaba/canal?pullRequest=894) before we can accept your contribution.<br/><hr/>**张鑫** seems not to be a GitHub user. You need a GitHub account to be able to sign the CLA. If you have already a GitHub account  please [add the email address used for this commit to your account](https://help.github.com/articles/why-are-my-commits-linked-to-the-wrong-user/#commits-are-not-linked-to-any-user).<br/><sub>You have signed the CLA already but the status is still pending? Let us [recheck](https://cla-assistant.io/check/alibaba/canal?pullRequest=894) it.</sub> tks
893,创建或者删除index时，如果index名称中包含on字符串，那么解析table的名称会出现错误 比如： CREATE INDEX `schema_new_index_version_s_idx` ON `tb_email_auth` (`status`) 由于version中包含on，此时解析处理的table名为_s_idx 修正方法： com.alibaba.otter.canal.parse.inbound.mysql.ddl.SimpleDdlParser中的  public static final String CREATE_INDEX_PATTERN   = "^\\s*CREATE\\s*(UNIQUE)?(FULLTEXT)?(SPATIAL)?\\s*INDEX\\s*(.*?)\\s+ON\\s+(.*?)$";     public static final String DROP_INDEX_PATTERN     = "^\\s*DROP\\s*INDEX\\s*(.*?)\\s+ON\\s+(.*?)$"; ON前后的\s必须出现1次到多次（源码中是* 改为+） 其实simpparser应该deprecate移除掉了吧，这个支持不了其它复杂的场景
892,kafka client keep alive间隔时间 
891,canal.deployer-1.1.0 cursor持久化频率问题 测试1：client重连时，meta.dat的修改时间发生更新，但数据还是没变。 测试2：由于测试1的问题，导致position没有更新。导致如果此时server重启，读取的还是“旧”的持久化cursor，client在“旧”的position消费。 issue canal版本：1.0.26 alpha5，1.1.0 1.0.26 alpha2不存在这个问题：每次client消费都更新curosr [#882](https://github.com/alibaba/canal/issues/882)
890,并行解析 + Gtid .没有初始化LogContext中的gtidSet 没有初始化LogContext中的gtidSet     public final void putGtid(GtidLogEvent logEvent) {         if (logEvent != null) {             String gtid = logEvent.getSid().toString() + ":" + logEvent.getGno();             if (gtidSet == null) {                 gtid = logEvent.getSid().toString() + ":1-" + logEvent.getGno();                 gtidSet = MysqlGTIDSet.parse(gtid);             }             gtidSet.update(gtid);         }     } event中的当前server的gtid会覆盖掉zk cursor中的历史gtidSet（若干个server:start-end 组合） 下次再重启，dump报错。 是基于当前的主干代码么？ 基于1.1.0 release 这个commit .  commit dd8b1ce9551b59b719516615e43193c467214ade (tag: canal-1.1.0) Author: 七锋 <jianghang.loujh@alibaba-inc.com> Date:   Mon Aug 20 13:28:57 2018 +0800     [maven-release-plugin] prepare release canal-1.1.0 然后cherry-pick 了并行解析的gtid 的两个bug fix  commit 0ca9fa129975ccb4884d8ca9c02c63b066461e6a Author: winger <winger2049@gmail.com> Date:   Sat Aug 25 09:17:13 2018 +0800     fix bug: 并行解析模式下，开启gtid 会导致解析错误 commit 186b58396862cbea82781458625608400fe3e5c5 Author: winger <winger2049@gmail.com> Date:   Sat Aug 25 03:54:38 2018 +0800     fix bug: 并行解析模式下，开启gtid 会导致解析错误 如果之前zk上存储的position有多个gtid集合，并且有的已经被mysql master purged掉。 很容易复现出来。
889,canal1.1.0启动example.log报错 2018-08-27 17:22:51.560 [destination = example   address = /192.168.155.35:3306   EventParser] WARN  c.a.o.c.p.inbound.mysql.rds.RdsBinlogEventParserProxy - prepare to find start position just show master status 2018-08-27 17:22:51.562 [destination = example   address = /192.168.155.35:3306   EventParser] ERROR c.a.o.c.p.inbound.mysql.rds.RdsBinlogEventParserProxy - dump address /192.168.100.249:3306 has an error  retrying. caused by  com.alibaba.otter.canal.parse.exception.CanalParseException: command : 'show master status' has an error! pls check. you need (at least one of) the SUPER REPLICATION CLIENT privilege(s) for this operation 2018-08-27 17:22:51.562 [destination = example   address = /192.168.155.35:3306   EventParser] ERROR com.alibaba.otter.canal.common.alarm.LogAlarmHandler - destination:example[com.alibaba.otter.canal.parse.exception.CanalParseException: command : 'show master status' has an error! pls check. you need (at least one of) the SUPER REPLICATION CLIENT privilege(s) for this operation ] 权限问题 以解决，感谢大佬！ 发自网易邮箱大师 在2018年8月28日 17:47，agapple<notifications@github.com> 写道： Closed #889. — You are receiving this because you authored the thread. Reply to this email directly  view it on GitHub  or mute the thread. 大佬 canal修改表结构后，出现一个异常：column size is not match table xx  将ddl打开还是不行 麻烦大佬给予赐教！ 看一下文档TableMetaTSDB
888,connector.subscribe("xxx") 不起作用 canal.instance.filter.regex=fid_standard_product\\..*  我在server端定义监测这一整个库，在一个客户端connector.subscribe("fid_standard_product.fid_stock_report") 其中某个表，但是这个库里的其他表还是会同步过来，这个connector.subscribe为什么没起到过滤的作用呢 多看FAQ
887,canal 运行发生ack错误 canal运行发生ack错误： ack error   clientId:1001 batchId:261365 is not exist   please check。 这个应该是服务器端instance重启导致。现在服务器端的配置为： canal.instance.get.ddl.isolation = false ################################################# #########               destinations            ############# ################################################# canal.destinations= db9002 # conf root dir canal.conf.dir = ../conf # auto scan instance dir add/remove and start/stop instance canal.auto.scan = false canal.auto.scan.interval = 5 canal.instance.global.mode = spring canal.instance.global.lazy = false 请问instance为什么会发生重启？ 怎样能控制服务端的instance不发生重启？ 遇到ack异常时，重新rollback一下再来一次就可以了，看一下example的样例工程
886,canal 
885,关于kafka topic设置 请问目前是否支持对应每张mysql表设置一个对应的kafka topic？ 初步看代码，目前似乎只支持对应一个destination设置多个topic，数据会发往设置的所有topic。 目前只支持一个destination一个topic
884,通过canal.instance.filter.regex= 过滤 和通过java程序connector.subscribe(" ")有什么不同的吗？ 实际使用中，只让canal监听一个库中的某几张表，怎么配性能会更好一点，望大佬指教 多看下wiki
883,canal1.1.0当监听到第一次变化时报错，后来都没问题 logEventParserProxy - dump address /106.12.14.74:3306 has an error  retrying. caused by com.alibaba.otter.canal.parse.exception.CanalParseException: java.net.SocketException: Connection reset Caused by: java.net.SocketException: Connection reset         at java.net.SocketInputStream.read(SocketInputStream.java:210) ~[na:1.8.0_181]         at java.net.SocketInputStream.read(SocketInputStream.java:141) ~[na:1.8.0_181]         at java.io.BufferedInputStream.fill(BufferedInputStream.java:246) ~[na:1.8.0_181]         at java.io.BufferedInputStream.read1(BufferedInputStream.java:286) ~[na:1.8.0_181]         at java.io.BufferedInputStream.read(BufferedInputStream.java:345) ~[na:1.8.0_181]         at com.alibaba.otter.canal.parse.driver.mysql.socket.BioSocketChannel.read(BioSocketChannel.java:52) ~[canal.parse.driver-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.driver.mysql.utils.PacketManager.readHeader(PacketManager.java:12) ~[canal.parse.driver-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.driver.mysql.MysqlQueryExecutor.readNextPacket(MysqlQueryExecutor.java:159) ~[canal.parse.driver-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.driver.mysql.MysqlQueryExecutor.query(MysqlQueryExecutor.java:56) ~[canal.parse.driver-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.query(MysqlConnection.java:102) ~[canal.parse-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.tsdb.DatabaseTableMeta.dumpTableMeta(DatabaseTableMeta.java:148) ~[canal.parse-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.tsdb.DatabaseTableMeta.rollback(DatabaseTableMeta.java:129) ~[canal.parse-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.AbstractMysqlEventParser.processTableMeta(AbstractMysqlEventParser.java:91) ~[canal.parse-1.1.0.jar:na]         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3.run(AbstractEventParser.java:188) ~[canal.parse-1.1.0.jar:na]         at java.lang.Thread.run(Thread.java:748) [na:1.8.0_181] 2018-08-26 19:08:07.309 [destination = example   address = /106.12.14.74:3306   EventParser] ERROR com.alibaba.otter.canal.common.alarm.LogAlarmHandler - destination:example[com.alibaba.otter.canal.parse.exception.CanalParseException: java.net.SocketException: Connection reset Caused by: java.net.SocketException: Connection reset  网络异常  会自动重试
882,1.0.26-alpha 2: canal.parse.inbound.mysql.tsdb.MemoryTableMeta - parse faield canal.instance.tsdb.enable=false canal.instance.gtidon=false 错误日志1： ``` 2018-08-25 10:04:02.917 [destination = platform_data   address = ip:3306   EventParser] WARN  c.a.otter.canal.parse.inbound.mysql.tsdb.MemoryTa bleMeta - parse faield : CREATE TABLE `t_bill_details` (   `bill_id` bigint(20) NOT NULL   ....   KEY `IDX_BD_CITY` (`store_city`) KEY_BLOCK_SIZE=8   KEY `IDX_BD_DETAIL_ID` (`detail_id`) KEY_BLOCK_SIZE=8   KEY `IDX_BD_SD` (`bill_sale_date`) KEY_BLOCK_SIZE=8   KEY `IDX_BD_SSS` (`bill_status` `store_city` `bill_sale_date` `store_id`) KEY_BLOCK_SIZE=8   KEY `IDX_STORE_ID` (`store_id`) KEY_BLOCK_SIZE=8   KEY `IDX_BD_STATUS` (`bill_status` `bill_sale_date`) KEY_BLOCK_SIZE=8 ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 ROW_FORMAT=COMPRESSED KEY_BLOCK_SIZE=4 com.alibaba.fastsql.sql.parser.ParserException: syntax error  error in :'id`) KEY_BLOCK_SIZE=8   KEY `IDX_B'  expect RPAREN  actual IDENTIFIER pos 1834  line 43  column 32  token IDENTIFIER KEY_BLOCK_SIZE         at com.alibaba.fastsql.sql.parser.SQLParser.printError(SQLParser.java:305) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.parser.SQLParser.accept(SQLParser.java:313) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.dialect.mysql.parser.MySqlCreateTableParser.parseCreateTable(MySqlCreateTableParser.java:260) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.dialect.mysql.parser.MySqlStatementParser.parseCreate(MySqlStatementParser.java:239) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.parser.SQLStatementParser.parseStatementList(SQLStatementParser.java:165) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.parser.SQLStatementParser.parseStatementList(SQLStatementParser.java:76) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.SQLUtils.parseStatements(SQLUtils.java:469) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.fastsql.sql.repository.SchemaRepository.console(SchemaRepository.java:331) ~[fastsql-2.0.0_preview_186.jar:2.0.0_preview_186]         at com.alibaba.otter.canal.parse.inbound.mysql.tsdb.MemoryTableMeta.apply(MemoryTableMeta.java:71) ~[canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.parseTableMeta(TableMetaCache.java:101) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.getTableMetaByDB(TableMetaCache.java:87) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.access$000(TableMetaCache.java:32) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache$1.load(TableMetaCache.java:57) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache$1.load(TableMetaCache.java:52) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.google.common.cache.LocalCache$LoadingValueReference.loadFuture(LocalCache.java:3527) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache$Segment.loadSync(LocalCache.java:2319) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache$Segment.lockedGetOrLoad(LocalCache.java:2282) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2197) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache.get(LocalCache.java:3937) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache.getOrLoad(LocalCache.java:3941) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache$LocalLoadingCache.get(LocalCache.java:4824) [guava-18.0.jar:na]         at com.google.common.cache.LocalCache$LocalLoadingCache.getUnchecked(LocalCache.java:4830) [guava-18.0.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.getTableMeta(TableMetaCache.java:185) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.getTableMeta(LogEventConvert.java:793) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parseRowsEvent(LogEventConvert.java:457) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parse(LogEventConvert.java:133) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parse(LogEventConvert.java:68) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser.parseAndProfilingIfNecessary(AbstractEventParser.java:345) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3$1.sink(AbstractEventParser.java:187) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.dump(MysqlConnection.java:154) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3.run(AbstractEventParser.java:227) [canal.parse-1.0.26-SNAPSHOT.jar:na]         at java.lang.Thread.run(Thread.java:745) [na:1.8.0_60] ``` 错误日志2:  ``` 2018-08-25 09:59:04.733 [destination = platform_data   address = ip:3306   EventParser] ERROR com.alibaba.otter.canal.common.alarm.LogAlarmHand ler - destination:platform_data[com.alibaba.otter.canal.parse.exception.CanalParseException: com.alibaba.otter.canal.parse.exception.CanalParseException: parse row data failed. Caused by: com.alibaba.otter.canal.parse.exception.CanalParseException: parse row data failed. Caused by: com.alibaba.otter.canal.parse.exception.CanalParseException: com.google.common.util.concurrent.UncheckedExecutionException: com.alibaba.otter.canal.parse.exception.CanalParseException: fetch  failed by table meta:`platform_data`.`tmp_presto_0e13f1bc14574ec4ae4950cade1bc360` Caused by: com.google.common.util.concurrent.UncheckedExecutionException: com.alibaba.otter.canal.parse.exception.CanalParseException: fetch failed by table meta:`platform_data`.`tmp_presto_0e13f1bc145 74ec4ae4950cade1bc360`         at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2203)         at com.google.common.cache.LocalCache.get(LocalCache.java:3937)         at com.google.common.cache.LocalCache.getOrLoad(LocalCache.java:3941)         at com.google.common.cache.LocalCache$LocalLoadingCache.get(LocalCache.java:4824)         at com.google.common.cache.LocalCache$LocalLoadingCache.getUnchecked(LocalCache.java:4830)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.getTableMeta(TableMetaCache.java:185)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.getTableMeta(LogEventConvert.java:793)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parseRowsEvent(LogEventConvert.java:457)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parse(LogEventConvert.java:127)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parse(LogEventConvert.java:68)         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser.parseAndProfilingIfNecessary(AbstractEventParser.java:345)         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3$1.sink(AbstractEventParser.java:187)         at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.dump(MysqlConnection.java:154)         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3.run(AbstractEventParser.java:227)         at java.lang.Thread.run(Thread.java:745) Caused by: com.alibaba.otter.canal.parse.exception.CanalParseException: fetch failed by table meta:`platform_data`.`tmp_presto_0e13f1bc14574ec4ae4950cade1bc360` Caused by: java.io.IOException: ErrorPacket [errorNumber=1146  fieldCount=-1  message=Table 'platform_data.tmp_presto_0e13f1bc14574ec4ae4950cade1bc360' doesn't exist  sqlState=42S02  sqlStateMarker=#]  with command: desc `platform_data`.`tmp_presto_0e13f1bc14574ec4ae4950cade1bc360`         at com.alibaba.otter.canal.parse.driver.mysql.MysqlQueryExecutor.query(MysqlQueryExecutor.java:61)         at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.query(MysqlConnection.java:96)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.getTableMetaByDB(TableMetaCache.java:89)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.access$000(TableMetaCache.java:32)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache$1.load(TableMetaCache.java:62)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache$1.load(TableMetaCache.java:52)         at com.google.common.cache.LocalCache$LoadingValueReference.loadFuture(LocalCache.java:3527)         at com.google.common.cache.LocalCache$Segment.loadSync(LocalCache.java:2319)         at com.google.common.cache.LocalCache$Segment.lockedGetOrLoad(LocalCache.java:2282)         at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2197)         at com.google.common.cache.LocalCache.get(LocalCache.java:3937)         at com.google.common.cache.LocalCache.getOrLoad(LocalCache.java:3941)         at com.google.common.cache.LocalCache$LocalLoadingCache.get(LocalCache.java:4824)         at com.google.common.cache.LocalCache$LocalLoadingCache.getUnchecked(LocalCache.java:4830)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.TableMetaCache.getTableMeta(TableMetaCache.java:185)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.getTableMeta(LogEventConvert.java:793)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parseRowsEvent(LogEventConvert.java:457)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parse(LogEventConvert.java:127)         at com.alibaba.otter.canal.parse.inbound.mysql.dbsync.LogEventConvert.parse(LogEventConvert.java:68)         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser.parseAndProfilingIfNecessary(AbstractEventParser.java:345)         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3$1.sink(AbstractEventParser.java:187)         at com.alibaba.otter.canal.parse.inbound.mysql.MysqlConnection.dump(MysqlConnection.java:154)         at com.alibaba.otter.canal.parse.inbound.AbstractEventParser$3.run(AbstractEventParser.java:227)         at java.lang.Thread.run(Thread.java:745) ``` 其实我只需要监听dml，如果我配置过滤要怎么做？配置下面的吗？ ``` canal.instance.filter.druid.ddl = true canal.instance.filter.query.dcl = true canal.instance.filter.query.dml = false canal.instance.filter.query.ddl = true canal.instance.filter.table.error = true canal.instance.filter.rows = false ``` canal.instance.filter.rows具体做什么的，wiki没看懂 先升级最新的1.1.0进行测试
881,fix bug: 并行解析模式下，开启gtid 会导致解析错误 tks
880,aliyun  rds 日志解析失败 Could not find first log file name in binary log index file 不是说全面支持rds了吗，为啥还有这个错，canal.instance.rds.accesskey 那几个参数也配了，但是貌似没起作用啊 这是binlog被删除，清理掉offest，使用binlog时间戳来定位
879,为什么我指定里的一张表，但是从kafka里面就看不到schema名和表名 我设置了这个 canal.instance.filter.regex=db_shopdog_test.deli_order 但是kafka里面解析不到schema名和表名 先看下wiki，确认下filter是否生效
878,instance.properties对表进行过滤canal.instance.filter.regex= 不起作用，如何配置监视数据库中指定某张表的变化 多看wiki里的FAQ 我也有这个需求不知道怎么做？我需要监控一个库里面的三张表 ，github里面的wiki里的FAQ打不开了。 > 多看wiki里的FAQ 我也有这个需求不知道怎么做？我需要监控一个库里面的三张表 ，github里面的wiki里的FAQ打不开了。
877,canal如何配置只监听更新状态，插入，删除都不监听 可以在根据CanalEntry.EventType自己过滤 多谢大佬指点。 发自网易邮箱大师 在2018年8月24日 11:28，xiaokangzhao<notifications@github.com> 写道： 可以在根据CanalEntry.EventType自己过滤 — You are receiving this because you authored the thread. Reply to this email directly  view it on GitHub  or mute the thread.
876,整合 kafka 到 server 和 client tks
875,canal.log启动canal报错 2018-08-24 06:25:04.409 [New I/O server worker #1-1] ERROR c.a.otter.canal.server.netty.handler.SessionHandler - something goes wrong with channel:[id: 0x599715d9  /192.168.254.1:57576 => /192.168.254.128:11111]  exception=java.io.IOException: Connection reset by peer         at sun.nio.ch.FileDispatcherImpl.read0(Native Method)         at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:39)         at sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:223)         at sun.nio.ch.IOUtil.read(IOUtil.java:192)         at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:380)         at org.jboss.netty.channel.socket.nio.NioWorker.read(NioWorker.java:322)         at org.jboss.netty.channel.socket.nio.NioWorker.processSelectedKeys(NioWorker.java:281)         at org.jboss.netty.channel.socket.nio.NioWorker.run(NioWorker.java:201)         at org.jboss.netty.util.internal.IoWorkerRunnable.run(IoWorkerRunnable.java:46)         at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)         at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)         at java.lang.Thread.run(Thread.java:745) 望大佬们指点。 升级到最新的1.1.0
