issue_id,issue_content
1069,有关 功能 变动 说明 应该 关心 应该 跳过 像 这样 问题 会 出现 当然 应该 支持 不管 是否 过滤 功能 都 应该 保证 正确性 写入 放在 过滤器 后面 可以 保证 表 结构 对比 时候 存在 权限 问题 这样 改法 会 风险 假如 解析 正常 语句 是时 异常 返回 默认 这里 就 会 忽略 掉 连 点 日志 都 没有 如果 解析 异常 加上 呢 现在 解析 异常 都 忽略 然后 直接 返回 异常 加上 效果 觉得 之前 没啥 区别 如果 能 正常 解析 就 已经 订阅 表给 过滤 回 滚 有关 变更 但是 目前 像 说 如果 正常 解析 失败 会 直接 返回 如果 开启 过滤 次 变更 还是 会 丢失 正常 解析 如果 开启 过滤 变更 会 丢失 还是 觉得 功能 正确性 应该 绑上 关系 估计 很多 用户 无法 意识 这个 问题 想想 没 其它 优雅 一些 调整 方式 pass use druid ddl filter parameter to log event convert tsdb tsdb ddl dml dcl fastsql dcl ddl tsdb ddl history cla assistant check https cla assistant io pull badge not signed https cla assistant io alibaba canal pull request br thank you your submission we really appreciate it like many open source projects we ask that you sign our contributor license agreement https cla assistant io alibaba canal pull request before we can accept your contribution br hr wuwo seems not to be a git hub user you need a git hub account to be able to sign the cla you have already a git hub account please add the email address used commit to your account https help github com articles why are my commits linked to the wrong user commits are not linked to any user br sub you have signed the cla already but the status is still pending let us recheck https cla assistant io check alibaba canal pull request it sub cla assistant check https cla assistant io pull badge not signed https cla assistant io alibaba canal pull request br thank you your submission we really appreciate it like many open source projects we ask that you sign our contributor license agreement https cla assistant io alibaba canal pull request before we can accept your contribution br hr wuwo seems not to be a git hub user you need a git hub account to be able to sign the cla you have already a git hub account please add the email address used commit to your account https help github com articles why are my commits linked to the wrong user commits are not linked to any user br sub you have signed the cla already but the status is still pending let us recheck https cla assistant io check alibaba canal pull request it sub fastsql parse ddl ddl result query ddl ddl query ddl druid filter tsdb ddl query dcl ddl ddl ddl ddl tsdb filter query ddl filter query dml filter query dcl tks
1066,同步 过程 中 丢失 版本 版本 我们 实时 同步 处理 过程 中 万 条 秒 发送 条 语句 发现 端 并没有 拿到 条 语句 请问 什么 原因 这个 配置 有关系 吗 默认值 关闭 原因 自己 找到 关闭 原因 自己 找到 我们 添加 表字 段 逻辑 我们 处理 方式 一致 我们 通过 获取 并处 理该 语句 通过 克隆 表 更换 表 名 之后 添加 字段 然后 之前 表 更改 克隆 表名 之前 表名 新 表名 我们 没有 关注 所以 没 拿到 条 严格 说 并没有 丢失 条 我们 没 拿到 虚惊一场 这个 我们 要 要 打开 没 建议 呢 做法 吗 如果 打开 的话 会 其他 分开 多 没有 本质 区别 可以 用在 做 数据 同步 没有 本质 区别 可以 用在 做 数据 同步 明白 谢谢 做法 吗 太 了解 这块 binlog ddl mysql canalserver binlog dml ddl client ddl canal instance get ddl isolation false issue yxzhang issue yxzhang dba canal entry event type alter ddl ddl dba drop ddl canal server binlog canal instance get ddl isolation isolation pt schema change online ghost canal instance get ddl isolation true dml batch batch ddl batch ddl pt schema change online ghost
1065,使用 时 开启 模式 传入 情 使用 时 开启 模式 传入 情况 会 产生 你们 对接 自己 控制台 我们 基于 做 增量 全 量 数据 同步 平台 自己 做 套 控制 台咯 自己 做 套 控制 台咯 目前 没有 做 页面 只是 做了 核心 功能 fix fix npe canal server with manager gtid master position canal server with manager gtid master position npe cla assistant check https cla assistant io pull badge signed https cla assistant io alibaba canal pull request br all committers have signed the cla tks canal server with manager agapple canal
1064,版本 客户端 报错 信息 可以 提供 一下 怎么 调用 呢 可以 提 一下 这个 报错 发生 操作 那边 解码 时候 而且 当时 数据库 没有 任何 操作 这边 测试 喔 现在 依然 报错 吗 偶然 出现 一直 而且 当时 数据库 没有 操作 应该 没有 数据 才 对 已经 解决 golang fatal error proto messages illegal tag wire type exit status canal go issue https github com canal client canal go issues issue get proto pass
1063,分区 发送 没有 分区 发送 没有 rocket mq commit rocket mq commit https github com alibaba canal blob master server src main java com alibaba otter canal rocketmq canal rocket mq producer java url
1061,不正常 问题 我们 正在 使用 版本 做 简单 二 次 开发 实现 数据 发送 多 分区 通过 监控 工具 发现 服务 端 堆 内存 用到 时 就 会 触发 默认 设置 最大 可用 内存 消费 端 没有 问题 启动 内容 没有 修改 过 具体 原因 正 排查 请问 其他 是否 问题 full gc kafka pinpoint g full gc g start sh
1060,文档 未 更新 操作 系统 纯 开发 均 支持 建议 使用 以上 版本 稳定 可靠 目前 阿里巴巴 使用 基本 为此 版本 要求 目前 支持 版本 以下 对 暂 支持 版本 没有 经过 严格 测试 理论 可以 兼容 改 好了 admin guide a java windows linux b jdk mysql a canal mysql mysql mysql x
1059,接口 去掉 方法 接口 去掉 方法 方法 仅 内部 调用 canal connector stop running canal connector stop running stop running
1058,关于 模式 疑惑 停 下来 容器 使用 移除 容器 然而 再次 使用 镜像 启动 容器 时 显示 刚才 移除 容易 已经 存在 有时候 会 存在 端口 占 需要 修改 启动 脚本 里面 容器 才 能 启动 容器 求 解释 谢谢 基本 操作 网上 多 找找 docker docker stop container id docker rm f name docker close
1057,分布式 开关 解决 分布式 同步 开关 关闭 同步 状态 重 启 开启 同步 丢失 数据 kafka canal adapter bug kafka canal adapter bug
1056,线程 池 没有 初始化 group bug
1055,代码 整理
1054,增加 对 对于 队列 有序性 支持 可以 分发 issue add flat message support to rocketmq rocketmq hash flat message tks
1053,是否 支持 事务 分组 数据库 操作 中 包含 事务 性质 多 表 操作 数据 输出 时候 能 能 对 部分 数据 进行 分组 打包 数据包 还是 自己 根据 事务 进行 分组 数据 事务 进行 包裹 业务 可以 基于 块 进行 组合 数据 事务 进行 包裹 业务 可以 基于 块 进行 组合 是否 支持 对接 将 数据 同步 新 版本 会 支持 直接 将 数据 投递 可用 对应 客户端 进行 消费 新 版本 会 支持 直接 将 数据 投递 可用 对应 客户端 进行 消费 谢谢 直接 可以 配置 之后 通过 取 数据 是的 看到 版本 中 提交 记录 写道 去掉 端 判断 这个 版本 要 处理 事务 操作 的话 通过 什么 方式 判断 事务 吗 canal id begin end begin end canal python kafka kafka kafka python kafka kafka python python kafka git hub kafka server transactionbegin transactionend id
1052,启动 正常 客户端 取 版本 报错 估计 空闲 链接 关闭 估计 空闲 链接 关闭 怎么 解决 请 指教 解决 canal binlog mysql canal logs example example log main info c a o c i spring support property placeholder configurer loading properties file from path resource canal properties main info c a o c i spring support property placeholder configurer loading properties file from path resource example instance properties main warn o s beans generic type aware property descriptor invalid java bean property connection charset being accessed ambiguous write methods found next to actually used com alibaba otter canal parse inbound mysql mysql event parser set connection charset java lang string com alibaba otter canal parse inbound mysql mysql event parser set connection charset java nio charset charset main info c a o c i spring support property placeholder configurer loading properties file from path resource canal properties main info c a o c i spring support property placeholder configurer loading properties file from path resource example instance properties main error com alibaba druid pool druid data source test idle is true validation query not set main info c a otter canal instance spring canal instance with spring start cannal instance example main info c a otter canal instance core canal instance subscribe filter change to main info c a otter canal instance core canal instance start successful destination example address event parser warn c a o c p inbound mysql rds rds binlog event parser proxy prepare to find start position just show master status i o server worker info c a otter canal instance core canal instance subscribe filter change to destination example address event parser warn c a o c p inbound mysql rds rds binlog event parser proxy find start position entry position included false journal name mysql bin position server id gtid null timestamp i o server worker info c a otter canal instance core canal instance subscribe filter change to canal canal log i o server worker error c a otter canal server netty handler session handler something goes wrong with channel id x e exception java io io exception connection reset by peer at sun nio ch file dispatcher impl read method at sun nio ch socket dispatcher read socket dispatcher java at sun nio ch io util read into buffer io util java at sun nio ch io util read io util java at sun nio ch socket channel impl read socket channel impl java at org jboss netty channel socket nio nio worker read nio worker java at org jboss netty channel socket nio nio worker process selected keys nio worker java at org jboss netty channel socket nio nio worker run nio worker java at org jboss netty util internal io worker runnable run io worker runnable java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java connection reset by peer connection reset by peer
1051,变化 响应 均 使用 方式 部署 二者 启动 都 正常 文件 映射 宿主 机 目录 操作 数据库 端 响应 始终 打印 是否 文件 位置 问题 版本 一样 问题 检查 里 对应 日志 使用 单机 模式 需要 参数 设置 成 但是 错误 日志 显示 空 指针 错误 信息 提示 不太 友好 binlog client mysql canal docker mysql binlog var lib mysql client empty count binlog mysql canal server parallel false
1050,修改 配置 项名 hbase
1049,版本 配置 中 什么 kafka kafka test group id
1047,数据 增加 过期 清理 能力 介绍 思考 问题 默认 会 小时 做 生成 份 数据 持久化 随着 运行 时间 越来越 久 数据 会 持续 膨胀 需要 增加 策略 定时 清理 掉 陈旧 数据 设计 思路 增加 两 参数 运行 频率 内 对 超过 时间 数据 做 定时 清理 注意 这里 会 保留 初始化 第一 份 第一 份 避免 所有 数据 清理 掉 tablemeta tsdb table meta tsdb https github com alibaba canal wiki table meta tsdb tablemeta checkpoint snapshot snapshot expire canal instance tsdb snapshot interval canal instance tsdb snapshot expire interval expire snapshot init snapshot binlog timestamp snapshot
1046,列 类型 实际 数据 值 大于 时 获取 列值 错误 列 类型 实际 数据 值 大于 之间 按照 处理 直接 转化 成 值 变成 负数 行 建议 修改 如下 未 充分 测试 方便 提供 一下 测试 tinyint unsigned canal tinyint unsigned canal string log event convert java is single bit java type types tinyint java type types bit buffer is null column builder set is null true serializable value buffer get value is single bit java type types tinyint number value value java type types bit https github com alibaba canal blob master parse src main java com alibaba otter canal parse inbound mysql dbsync log event convert java sql
1045,修改 打包 配置 tks
1044,过滤 表达式 这个 问题 奇怪 后面 执行 的话 没有 问题 表达式 多 长 啊 等等 哈 仔细 重现 一下 一下 表达式 计算 模块 中 中 配置 即使 用了 分库 使用 分表 一下 确实 表名 太 长 类似 种 表达式 跑 时候 都 跑 下去 直接 说 常量 字符串 过长 使用 分库 分表 时候 需要 注意 字符串 能 太 长 分库 分表 可以 正则 匹配 一下 canal expression is too large caused by com alibaba otter canal filter exception canal filter exception org apache oro text regex malformed pattern exception expression is too large caused by org apache oro text regex malformed pattern exception expression is too large at org apache oro text regex perl compiler compile unknown source at org apache oro text regex perl compiler compile unknown source at com alibaba otter canal filter pattern utils apply pattern utils java at com alibaba otter canal filter pattern utils apply pattern utils java at com google common collect computing concurrent hash map computing value reference compute computing concurrent hash map java at com google common collect computing concurrent hash map computing segment compute computing concurrent hash map java at com google common collect computing concurrent hash map computing segment get or compute computing concurrent hash map java at com google common collect computing concurrent hash map get or compute computing concurrent hash map java at com google common collect map maker computing map adapter get map maker java at com alibaba otter canal filter pattern utils get pattern pattern utils java at com alibaba otter canal filter aviater regex function call regex function java at script execute unknown source at com googlecode aviator expression execute expression java at com alibaba otter canal filter aviater aviater regex filter filter aviater regex filter java at com alibaba otter canal parse inbound mysql dbsync log event convert parse rows event table meta log event convert java at com alibaba otter canal parse inbound mysql mysql multi stage coprocessor simple parser stage on event mysql multi stage coprocessor java at com alibaba otter canal parse inbound mysql mysql multi stage coprocessor simple parser stage on event mysql multi stage coprocessor java at com lmax disruptor batch event processor process events batch event processor java at com lmax disruptor batch event processor run batch event processor java at java util concurrent executors runnable adapter call executors java at java util concurrent future task run future task java at java util concurrent thread pool executor run worker thread pool executor java at java util concurrent thread pool executor worker run thread pool executor java at java lang thread run thread java debug canal pattern pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log pub operation log tb operation log target tts operation log tb operation log otter pub operation log tb operation log pub operation log tb operation log demo idea error java
1043,无法 解析 求 大 神 帮忙 操作 系统 数据库 版本 首先 文件 中 添加 三 条 配置 完 查看 一下 如图 新增 账户 开启 所有 权限 监测 日志 开始 启动 日志 内容 如下 图 配置 项 这个 参数 截 图 中 执行 查看 日志 中 文件 有变化 上图 中 查看 姿势 有点 问题 正确 姿势 数据库 名 表名 执行 完 之后 日志 没有 发生 任何 改变 客户端 可以 正常 连接 服务 端 但是 服务 端 无法 正常 解析 求 大 神 帮忙 解决 如果 哪里 描述 清晰 请 大 神 指正 工程 打印 另外 目录 仔细 找找 打印 另外 目录 大 神 意思 如果 产生 日志 这个 日志 文件 中 吗 canal mysql binlog centos mysql mysql etc my cnf mysqld server id log bin mysql bin binlog format row image https user images githubusercontent com f dfe d e cfb c bac f png mysql canal repl slave priv y image https user images githubusercontent com c d a e b b bba b png canal tail f logs example example log canal image https user images githubusercontent com bdbe d a e a dccd f png canal image https user images githubusercontent com dd d b e dc d a bced de png canal instance filter regex sql binlog image https user images githubusercontent com ae d b e d f ed b png binlog usr bin mysqlbinlog v mysql bin image https user images githubusercontent com a d b e bd c fb b png test user sql canal canal canal canal mysql binlog example binlog logs example example log agapple image https user images githubusercontent com dbca d b e ce cf b png
1042,canal adapter readme md
1041,包下 脚本 提示 命令 语法 正确 目前 环境 进行 测试 语法 报错 内容 或者 提交 修复 低级 问题 基本 用法 先 一下 canal example tar gz startup bat windows pr https user images githubusercontent com a e db e c da png bat google
1040,集群 挂掉 节点 会 删除 起来 数据 会 重复 吗 集群 挂掉 节点 会 删除 起来 数据 会 重复 吗 数据 会 重复 数据 会 重复 重复 正常 无法 避免 数据 重复 多看 canal zk sever canal zk sever agapple wiki
1039,规范 注释 tks
1038,发送 消息 同时 实现 分区 版本 消息 发送 同时 支持 指定 消息 按 分发 不同 分区 吗 即将 发布 支持 这样 散列 功能 canal kafka topic partition canal kafka partition key https github com alibaba canal wiki canal kafka rocket mq quick start
1037,完善 相关 功能 完善 完善 新增 功能 增加 客户端 同步 开关 同步 锁 等 功能 adapter launcher hbase adaper adapter launcher hbase adaper hbase etl etl tks
1036,部署 客户端 连接 首先 已经 部署 启动 完毕 服务 端口 然后 宿主 虚拟 本机 电脑 访问 通过 虚拟 然后 客户端 使用 连接 启动 服务 之后 客户端 接收 信息 服务 端 一直 输出 请问 问题 怎么 解决 按照 里 脚本 启动 模式 做 端口 映射 docker canal canal docker docker ip ip ip canal canal c a otter canal server netty handler session handler message receives in session handler ip docker quick start host
1034,如何 将 客户端 接收 解析 成 执行 语句 中 执行 然后 接收 对象 如何 解析 对象 成为 执行 然后 同步 数据库 中 呢 费 很大 劲 拼装 发现 自己 拼装 要 情景 不全 要 种 瑕疵 没 方便 方法 呢 版本 中 操作 可以 直接 拿到 操作 是否 可以 直接 拿到 呢 工程 里 看下 同步 样 例 代码 canal canal entry sql master mysql a sql slave canal canal entry sql mysql b sql ddl sql dml sql canal example db https github com alibaba canal tree master example src main java com alibaba otter canal example db
1032,版本 没有 添加 配置 参数 默认 版本 没有 添加 配置 参数 默认 使用 还是 存在 解析 性能 问题 v alpha row true v alpha row true canal server with embedded entry uploading image png image https user images githubusercontent com bd d e e f bc e df png image https user images githubusercontent com f b d e e e b png
1031,新增 工程 新增 工程 adapter launcher adapter launcher springboot
1030,启动 一直 动 报错 日志 这个 这个 影响 destination canal car address rm m e o l f j an mysql rds aliyuncs com event parser warn c a o c p inbound mysql rds rds binlog event parser proxy prepare to find start position just show master status destination canal car address rm m e o l f j an mysql rds aliyuncs com event parser warn c a o c p inbound mysql rds rds binlog event parser proxy find start position entry position included false journal name mysql bin position server id gtid null timestamp
1029,更新 表 约 条 记录 字段 容量 条 字 段 数量 解析 报错 更新 语句 异常 信息 表 存在 列 删除 操作 需要 开启 才 可以 支持 操作 没有 进行 删除 操作 v mysql t canal table w b canal bin log column size is not match table database canal t canal table vs sql update t canal table set update time str datetime datetime now caused by com alibaba otter canal parse exception canal parse exception parse row data failed caused by com alibaba otter canal parse exception canal parse exception column size is not match table glocalme css tcanal t css vsim vs destination canal es instance address event parser error c a o c p inbound mysql rds rds binlog event parser proxy dump address has an error retrying caused by com alibaba otter canal parse exception canal parse exception com alibaba otter canal parse exception canal parse exception parse row data failed ddl tsdb agapple ddl
